time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1518.865750680531,1.3968433e+00,1.3196651e-02,4.8343870e-03,209812,331.87968,52.94966,7.7816193e+02,5.1214795e+00,6.4444806e+02,2.4170663e+00,7.4341632e+02,7.0234118e+00,0,,,,,331.87968,4.1489652e-03,52.94966,4.2325463e-03,-1.6078217e-02,-7.5436614e-02
1518.8671396028296,1.3717206e+00,1.3177869e-02,4.8344210e-03,209813,331.88526,52.93229,7.6811871e+02,5.1141901e+00,6.3976642e+02,2.4192717e+00,7.3004572e+02,7.0134158e+00,0,,,,,331.88526,4.1863970e-03,52.93229,4.2970739e-03,-1.9181283e-02,-8.4706053e-02
1518.8685285251288,1.3472102e+00,1.3141022e-02,4.8344550e-03,209814,331.88583,52.94293,7.5779614e+02,5.0998898e+00,6.4294995e+02,2.4169230e+00,7.1700098e+02,6.9938054e+00,0,,,,,331.88583,4.2417157e-03,52.94293,4.3430268e-03,-1.6693873e-02,-8.0964014e-02
1518.8699174469623,1.2960387e+00,1.3096454e-02,4.8344885e-03,209815,331.89077,52.93490,7.3896918e+02,5.0825939e+00,6.4631036e+02,2.4219465e+00,6.8976697e+02,6.9700856e+00,0,,,,,331.89077,4.3372470e-03,52.93490,4.4379714e-03,-2.0631967e-02,-8.2891807e-02
1518.8713063692614,1.2835498e+00,1.3059150e-02,4.8345225e-03,209816,331.88987,52.94164,7.3396130e+02,5.0681162e+00,6.3741791e+02,2.4152119e+00,6.8312018e+02,6.9502320e+00,0,,,,,331.88987,4.3479754e-03,52.94164,4.4548493e-03,-1.5416129e-02,-7.8637712e-02
1518.8726952915608,1.2591090e+00,1.3050285e-02,4.8345565e-03,209817,331.88784,52.94039,7.2424652e+02,5.0646763e+00,6.4081262e+02,2.4155064e+00,6.7011249e+02,6.9455142e+00,0,,,,,331.88784,4.4040889e-03,52.94039,4.5114821e-03,-1.8825106e-02,-8.2759544e-02
1518.8740842138602,1.2276027e+00,1.3008521e-02,4.8345905e-03,209818,331.88916,52.94101,7.1141779e+02,5.0484676e+00,6.4172858e+02,2.4183517e+00,6.5334448e+02,6.9232864e+00,0,,,,,331.88916,4.4663530e-03,52.94101,4.5665586e-03,-1.6703276e-02,-8.4554069e-02
1518.8754731361594,1.2384826e+00,1.3020066e-02,4.8346245e-03,209819,331.88598,52.94822,7.1762805e+02,5.0529480e+00,6.4034344e+02,2.4125476e+00,6.5913489e+02,6.9294310e+00,0,,,,,331.88598,4.4447402e-03,52.94822,4.5339782e-03,-1.9334784e-02,-6.6560648e-02
1518.8768620584578,1.2366539e+00,1.3005091e-02,4.8346585e-03,209820,331.88238,52.93983,7.1502979e+02,5.0471368e+00,6.3930713e+02,2.4156406e+00,6.5816162e+02,6.9214611e+00,0,,,,,331.88238,4.4383779e-03,52.93983,4.5493799e-03,-1.9358434e-02,-9.1831893e-02
1518.878250980292,1.2268070e+00,1.2987798e-02,4.8346920e-03,209821,331.88830,52.93522,7.1151208e+02,5.0404253e+00,6.4195264e+02,2.4149153e+00,6.5292102e+02,6.9122577e+00,0,,,,,331.88830,4.4604721e-03,52.93522,4.5588543e-03,-1.5776834e-02,-8.1680790e-02
1518.879639902592,1.2181704e+00,1.3031029e-02,4.8347260e-03,209822,331.89699,52.93445,7.0876282e+02,5.0572033e+00,6.4175641e+02,2.4239354e+00,6.4832452e+02,6.9352660e+00,0,,,,,331.89699,4.4909958e-03,52.93445,4.5936052e-03,-1.7595749e-02,-8.1881747e-02
1518.8810288248903,1.1786784e+00,1.2965620e-02,4.8347600e-03,209823,331.89226,52.93012,6.9294293e+02,5.0318184e+00,6.3975653e+02,2.4282482e+00,6.2730640e+02,6.9004540e+00,0,,,,,331.89226,4.5763203e-03,52.93012,4.6744351e-03,-1.8413180e-02,-7.9715498e-02
1518.882417747189,1.2021174e+00,1.2978879e-02,4.8347940e-03,209824,331.89233,52.94534,7.0220459e+02,5.0369639e+00,6.3992505e+02,2.4147668e+00,6.3978094e+02,6.9075108e+00,0,,,,,331.89233,4.5311498e-03,52.94534,4.6190387e-03,-1.7154751e-02,-8.4001467e-02
1518.883806669489,1.1822883e+00,1.2982076e-02,4.8348280e-03,209825,331.89643,52.93865,6.9421338e+02,5.0382047e+00,6.4542682e+02,2.4232769e+00,6.2922760e+02,6.9092126e+00,0,,,,,331.89643,4.5768498e-03,52.93865,4.6749967e-03,-1.4897365e-02,-8.2463160e-02
1518.885195591323,1.1854370e+00,1.2937404e-02,4.8348615e-03,209826,331.89002,52.94123,6.9635266e+02,5.0208678e+00,6.3889709e+02,2.4115839e+00,6.3090338e+02,6.8854375e+00,0,,,,,331.89002,4.5439033e-03,52.94123,4.6425895e-03,-2.0914519e-02,-8.0772802e-02
1518.8865845136218,1.1675152e+00,1.2935870e-02,4.8348955e-03,209827,331.89200,52.93473,6.8878259e+02,5.0202727e+00,6.4298621e+02,2.4154084e+00,6.2136517e+02,6.8846211e+00,0,,,,,331.89200,4.6059792e-03,52.93473,4.6933922e-03,-2.0304712e-02,-8.1063092e-02
1518.887973435921,1.1781392e+00,1.2995996e-02,4.8349295e-03,209828,331.89388,52.93709,6.9257544e+02,5.0436072e+00,6.4341821e+02,2.4224622e+00,6.2701941e+02,6.9166207e+00,0,,,,,331.89388,4.6018083e-03,52.93709,4.7011608e-03,-1.8326692e-02,-7.6730862e-02
1518.88936235822,1.1793250e+00,1.2927753e-02,4.8349635e-03,209829,331.89738,52.93674,6.9353497e+02,5.0171227e+00,6.3790747e+02,2.4109457e+00,6.2765051e+02,6.8803010e+00,0,,,,,331.89738,4.5741303e-03,52.93674,4.6624267e-03,-1.5890984e-02,-8.8203400e-02
1518.8907512800538,1.1622356e+00,1.2942892e-02,4.8349970e-03,209830,331.90201,52.93448,6.8647931e+02,5.0229979e+00,6.3922675e+02,2.4138000e+00,6.1855536e+02,6.8883581e+00,0,,,,,331.90201,4.6160514e-03,52.93448,4.7238609e-03,-2.1952763e-02,-8.9451104e-02
1518.8921402023532,1.1567452e+00,1.2939318e-02,4.8350310e-03,209831,331.89306,52.94279,6.8459241e+02,5.0216107e+00,6.4230975e+02,2.4169493e+00,6.1563330e+02,6.8864560e+00,0,,,,,331.89306,4.6182205e-03,52.94279,4.7335294e-03,-2.1481933e-02,-6.7868441e-02
1518.8935291246523,1.1814303e+00,1.2940017e-02,4.8350650e-03,209832,331.89337,52.93010,6.9372638e+02,5.0218816e+00,6.4011456e+02,2.4121578e+00,6.2877100e+02,6.8868279e+00,0,,,,,331.89337,4.5761741e-03,52.93010,4.6681473e-03,-1.5655043e-02,-8.2154185e-02
1518.8949180469515,1.1489642e+00,1.2921982e-02,4.8350990e-03,209833,331.89472,52.94422,6.8163873e+02,5.0148826e+00,6.4375616e+02,2.4191396e+00,6.1149213e+02,6.8772292e+00,0,,,,,331.89472,4.6389881e-03,52.94422,4.7402931e-03,-1.9954234e-02,-7.7488765e-02
1518.8963069687843,1.1651776e+00,1.2948170e-02,4.8351325e-03,209834,331.89333,52.92972,6.8757501e+02,5.0250463e+00,6.4024695e+02,2.4279060e+00,6.2012109e+02,6.8911672e+00,0,,,,,331.89333,4.5957877e-03,52.92972,4.7150473e-03,-1.8742625e-02,-8.3284549e-02
1518.8976958910841,1.1801336e+00,1.2948585e-02,4.8351665e-03,209835,331.89481,52.93656,6.9406818e+02,5.0252075e+00,6.4067194e+02,2.4162767e+00,6.2808087e+02,6.8913879e+00,0,,,,,331.89481,4.5771967e-03,52.93656,4.6720798e-03,-2.2124104e-02,-6.8285108e-02
1518.8990848133842,1.1644857e+00,1.2916214e-02,4.8352005e-03,209836,331.89725,52.93915,6.8587695e+02,5.0126443e+00,6.3614502e+02,2.4127634e+00,6.1975287e+02,6.8741598e+00,0,,,,,331.89725,4.6188645e-03,52.93915,4.7111195e-03,-1.5786164e-02,-9.8319799e-02
1518.900473735217,1.1764446e+00,1.2953531e-02,4.8352340e-03,209837,331.89819,52.94115,6.9167346e+02,5.0271268e+00,6.4297400e+02,2.4196520e+00,6.2611755e+02,6.8940206e+00,0,,,,,331.89819,4.5918780e-03,52.94115,4.6868082e-03,-1.6612336e-02,-7.4998826e-02
1518.9018626575155,1.1532381e+00,1.2932708e-02,4.8352680e-03,209838,331.88913,52.93454,6.8350293e+02,5.0190458e+00,6.4134857e+02,2.4191551e+00,6.1376672e+02,6.8829384e+00,0,,,,,331.88913,4.6310448e-03,52.93454,4.7412235e-03,-1.9575808e-02,-8.1893198e-02
1518.9032515798156,1.1477063e+00,1.2919081e-02,4.8353020e-03,209839,331.90425,52.93608,6.8145972e+02,5.0137568e+00,6.4261975e+02,2.4148257e+00,6.1082269e+02,6.8756857e+00,0,,,,,331.90425,4.6472438e-03,52.93608,4.7448301e-03,-1.8331015e-02,-8.5067078e-02
1518.9046405016497,1.1370680e+00,1.2880983e-02,4.8353355e-03,209840,331.89233,52.93675,6.7654224e+02,4.9989715e+00,6.3825952e+02,2.4086821e+00,6.0516089e+02,6.8554091e+00,0,,,,,331.89233,4.6560001e-03,52.93675,4.7812820e-03,-1.8085634e-02,-8.2604714e-02
1518.9060294239482,1.1324905e+00,1.2883605e-02,4.8353695e-03,209841,331.89591,52.93694,6.7502826e+02,4.9999895e+00,6.3755243e+02,2.4148591e+00,6.0272467e+02,6.8568053e+00,0,,,,,331.89591,4.6694637e-03,52.93694,4.7793104e-03,-1.6053209e-02,-8.3532512e-02
1518.9074183462474,1.1328235e+00,1.2907661e-02,4.8354035e-03,209842,331.89733,52.94070,6.7520532e+02,5.0093250e+00,6.4313214e+02,2.4194779e+00,6.0290186e+02,6.8696074e+00,0,,,,,331.89733,4.6735676e-03,52.94070,4.7902646e-03,-1.9973665e-02,-8.0868021e-02
1518.9088072680809,1.1431865e+00,1.2895502e-02,4.8354371e-03,209843,331.88750,52.94078,6.7962469e+02,5.0046062e+00,6.3696283e+02,2.4158359e+00,6.0841718e+02,6.8631368e+00,0,,,,,331.88750,4.6381005e-03,52.94078,4.7621634e-03,-1.6905647e-02,-7.8434519e-02
1518.9101961903802,1.1292505e+00,1.2881800e-02,4.8354710e-03,209844,331.89582,52.93185,6.7348206e+02,4.9992881e+00,6.3989490e+02,2.4129035e+00,6.0100031e+02,6.8558440e+00,0,,,,,331.89582,4.6820538e-03,52.93185,4.7835754e-03,-1.7138453e-02,-8.0224842e-02
1518.9115851126796,1.1085821e+00,1.2916908e-02,4.8355050e-03,209845,331.90017,52.92417,6.6505945e+02,5.0129132e+00,6.4264380e+02,2.4217200e+00,5.9000037e+02,6.8745289e+00,0,,,,,331.90017,4.7373776e-03,52.92417,4.8786486e-03,-1.8337093e-02,-9.6092656e-02
1518.9143629568123,1.1139524e+00,1.2862767e-02,4.8355726e-03,209847,331.89486,52.94268,6.6716833e+02,4.9919019e+00,6.3889960e+02,2.4144545e+00,5.9285846e+02,6.8457146e+00,0,,,,,331.89486,4.7139060e-03,52.94268,4.8306999e-03,-1.6218379e-02,-7.5698942e-02
1518.915751879111,1.1055779e+00,1.2872973e-02,4.8356066e-03,209848,331.89889,52.93277,6.6526965e+02,4.9958630e+00,6.4056769e+02,2.4145856e+00,5.8840149e+02,6.8511462e+00,0,,,,,331.89889,4.7309427e-03,52.93277,4.8568104e-03,-1.8152226e-02,-8.4734879e-02
1518.917140800945,1.1003703e+00,1.2855447e-02,4.8356401e-03,209849,331.89667,52.94036,6.6344214e+02,4.9890614e+00,6.4208173e+02,2.4148939e+00,5.8562988e+02,6.8418188e+00,0,,,,,331.89667,4.7407192e-03,52.94036,4.8534493e-03,-2.1500209e-02,-6.8892181e-02
1518.918529723245,1.0788238e+00,1.2844787e-02,4.8356741e-03,209850,331.89735,52.92757,6.5315741e+02,4.9849243e+00,6.4233276e+02,2.4183097e+00,5.7416260e+02,6.8361454e+00,0,,,,,331.89735,4.8204823e-03,52.92757,4.9333270e-03,-1.4880853e-02,-9.3408823e-02
1518.9199186455435,1.1012790e+00,1.2857215e-02,4.8357081e-03,209851,331.89668,52.93882,6.6392340e+02,4.9897475e+00,6.4055298e+02,2.4179809e+00,5.8611353e+02,6.8427596e+00,0,,,,,331.89668,4.7394442e-03,52.93882,4.8573138e-03,-1.9202834e-02,-7.9824015e-02
1518.9213075673763,1.0835460e+00,1.2821743e-02,4.8357416e-03,209852,331.90434,52.93100,6.5676740e+02,4.9759812e+00,6.3703265e+02,2.4121406e+00,5.7667584e+02,6.8238811e+00,0,,,,,331.90434,4.7828075e-03,52.93100,4.8914189e-03,-1.8657779e-02,-7.4408561e-02
1518.9226964896764,1.0922928e+00,1.2837148e-02,4.8357756e-03,209853,331.89520,52.92911,6.5987354e+02,4.9819593e+00,6.3637317e+02,2.4135098e+00,5.8133099e+02,6.8320799e+00,0,,,,,331.89520,4.7604875e-03,52.92911,4.8694247e-03,-1.8644692e-02,-8.4482044e-02
1518.9240854115105,1.0785327e+00,1.2826785e-02,4.8358091e-03,209854,331.89384,52.93400,6.5493500e+02,4.9779377e+00,6.4046320e+02,2.4145005e+00,5.7400769e+02,6.8265643e+00,0,,,,,331.89384,4.7899205e-03,52.93400,4.9033538e-03,-2.1175066e-02,-8.0960460e-02
1518.925474333809,1.0568483e+00,1.2822312e-02,4.8358431e-03,209855,331.91097,52.93840,6.4667371e+02,4.9762025e+00,6.4231268e+02,2.4179416e+00,5.6246698e+02,6.8241844e+00,0,,,,,331.91097,4.8634494e-03,52.93840,4.9602087e-03,-1.7196124e-02,-7.9756401e-02
1518.9268632556425,1.0665457e+00,1.2840325e-02,4.8358766e-03,209856,331.90212,52.93795,6.4985461e+02,4.9831924e+00,6.4226013e+02,2.4178810e+00,5.6762805e+02,6.8337708e+00,0,,,,,331.90212,4.8375675e-03,52.93795,4.9520358e-03,-2.0607116e-02,-8.1582919e-02
1518.9282521779419,1.0712967e+00,1.2827871e-02,4.8359106e-03,209857,331.90419,52.93725,6.5249207e+02,4.9783592e+00,6.3693323e+02,2.4219959e+00,5.7015662e+02,6.8271427e+00,0,,,,,331.90419,4.8076129e-03,52.93725,4.9204896e-03,-1.7478416e-02,-8.1513017e-02
1518.9296411002413,1.0850574e+00,1.2829386e-02,4.8359446e-03,209858,331.89839,52.93383,6.5754462e+02,4.9789472e+00,6.3840955e+02,2.4138970e+00,5.7748022e+02,6.8279486e+00,0,,,,,331.89839,4.7677346e-03,52.93383,4.8991092e-03,-2.0800784e-02,-7.9654410e-02
1518.9310300220748,1.0543342e+00,1.2811386e-02,4.8359782e-03,209859,331.90801,52.93611,6.4593585e+02,4.9719620e+00,6.4158539e+02,2.4158888e+00,5.6112897e+02,6.8183694e+00,0,,,,,331.90801,4.8638694e-03,52.93611,4.9665379e-03,-1.7735690e-02,-7.7173293e-02
1518.932418944374,1.0639285e+00,1.2817430e-02,4.8360121e-03,209860,331.90975,52.92428,6.4865338e+02,4.9743075e+00,6.4322870e+02,2.4162800e+00,5.6623517e+02,6.8215861e+00,0,,,,,331.90975,4.8473114e-03,52.92428,4.9427180e-03,-1.6117472e-02,-8.3946623e-02
1518.9338078662074,1.0462419e+00,1.2798799e-02,4.8360457e-03,209861,331.90416,52.93979,6.4220898e+02,4.9670773e+00,6.4178876e+02,2.4155295e+00,5.5682214e+02,6.8116703e+00,0,,,,,331.90416,4.8696506e-03,52.93979,4.9941577e-03,-1.9285668e-02,-7.7720977e-02
1518.9351967885061,1.0546721e+00,1.2843061e-02,4.8360797e-03,209862,331.90442,52.93401,6.4613605e+02,4.9842544e+00,6.4161835e+02,2.4265440e+00,5.6130884e+02,6.8352270e+00,0,,,,,331.90442,4.8673982e-03,52.93401,4.9867760e-03,-1.6891226e-02,-7.8552902e-02
1518.93658571034,1.0519254e+00,1.2803588e-02,4.8361132e-03,209863,331.90288,52.92758,6.4484235e+02,4.9689350e+00,6.4240588e+02,2.4166763e+00,5.5984698e+02,6.8142190e+00,0,,,,,331.90288,4.8610182e-03,52.92758,4.9778558e-03,-2.2436589e-02,-8.0554746e-02
1518.9379746326401,1.0465639e+00,1.2830562e-02,4.8361472e-03,209864,331.89851,52.93209,6.4287769e+02,4.9794035e+00,6.4351605e+02,2.4214888e+00,5.5699353e+02,6.8285747e+00,0,,,,,331.89851,4.8827864e-03,52.93209,5.0023217e-03,-1.6626034e-02,-8.0795541e-02
1518.9393635544732,1.0470256e+00,1.2802998e-02,4.8361807e-03,209865,331.90691,52.93048,6.4288214e+02,4.9687066e+00,6.4176465e+02,2.4165752e+00,5.5723920e+02,6.8139048e+00,0,,,,,331.90691,4.8805866e-03,52.93048,4.9952436e-03,-1.7581722e-02,-8.0002204e-02
1518.9407524767714,1.0443672e+00,1.2802311e-02,4.8362147e-03,209866,331.90961,52.92916,6.4207892e+02,4.9684401e+00,6.4230951e+02,2.4178448e+00,5.5582440e+02,6.8135395e+00,0,,,,,331.90961,4.8932075e-03,52.92916,4.9886671e-03,-1.7677018e-02,-7.9785801e-02
1518.9421413986058,1.0427830e+00,1.2788300e-02,4.8362482e-03,209867,331.90344,52.93183,6.3954376e+02,4.9630022e+00,6.4124274e+02,2.4149573e+00,5.5498126e+02,6.8060827e+00,0,,,,,331.90344,4.8955153e-03,52.93183,5.0103189e-03,-1.5538117e-02,-1.0168898e-01
1518.943530320906,1.0399464e+00,1.2797698e-02,4.8362822e-03,209868,331.89747,52.93390,6.3983228e+02,4.9666495e+00,6.3903113e+02,2.4145591e+00,5.5347162e+02,6.8110843e+00,0,,,,,331.89747,4.8879650e-03,52.93390,5.0151451e-03,-1.7381102e-02,-8.3907641e-02
1518.9449192427385,1.0427494e+00,1.2779230e-02,4.8363158e-03,209869,331.90872,52.92388,6.4077979e+02,4.9594827e+00,6.3620349e+02,2.4103241e+00,5.5496338e+02,6.8012552e+00,0,,,,,331.90872,4.8972080e-03,52.92388,4.9886908e-03,-1.8513890e-02,-8.4340595e-02
1518.9463081650376,1.0364922e+00,1.2790501e-02,4.8363497e-03,209870,331.90349,52.94256,6.3950690e+02,4.9638567e+00,6.4040210e+02,2.4131827e+00,5.5163324e+02,6.8072538e+00,0,,,,,331.90349,4.9042371e-03,52.94256,5.0032381e-03,-2.2092815e-02,-4.4600971e-02
1518.9476970868714,1.0452496e+00,1.2784637e-02,4.8363833e-03,209871,331.91006,52.91801,6.4092505e+02,4.9615808e+00,6.3944232e+02,2.4105611e+00,5.5629401e+02,6.8041329e+00,0,,,,,331.91006,4.8935674e-03,52.91801,5.0056055e-03,-1.5831001e-02,-8.8595904e-02
1518.9490860091707,1.0346481e+00,1.2781506e-02,4.8364173e-03,209872,331.90875,52.93265,6.3798718e+02,4.9603658e+00,6.4056348e+02,2.4138734e+00,5.5065179e+02,6.8024669e+00,0,,,,,331.90875,4.9131056e-03,52.93265,5.0106701e-03,-1.7209999e-02,-7.7309050e-02
